scope,family,param,floor,month,R,return_yen,profit_yen,roi_pct,base_R,base_return_yen,base_roi_pct,added_R,added_return_yen,added_profit_yen,added_roi_pct
S,ADAPT,6,13.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,13.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,13.5,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,6,13.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,13.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,14.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,6,14.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,14.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,14.5,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,6,14.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,14.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,15.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,6,15.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,6,15.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,5.0,2026-04,16,288470.0,128470.0,180.29375,5,288470.0,576.94,11,0.0,-110000.0,0.0
S,ADAPT,7,5.0,2026-05,17,120080.0,-49920.0,70.63529411764706,3,0.0,0.0,14,120080.0,-19920.0,85.77142857142857
S,ADAPT,7,5.0,2026-06,13,100870.00000000001,-29129.999999999985,77.59230769230771,2,0.0,0.0,11,100870.00000000001,-9129.999999999985,91.70000000000002
S,ADAPT,7,5.5,2026-04,15,288470.0,138470.0,192.31333333333333,5,288470.0,576.94,10,0.0,-100000.0,0.0
S,ADAPT,7,5.5,2026-05,15,69930.0,-80070.0,46.62,3,0.0,0.0,12,69930.0,-50070.0,58.275
S,ADAPT,7,5.5,2026-06,11,57960.00000000001,-52039.99999999999,52.6909090909091,2,0.0,0.0,9,57960.00000000001,-32039.999999999993,64.4
S,ADAPT,7,6.0,2026-04,14,288470.0,148470.0,206.05,5,288470.0,576.94,9,0.0,-90000.0,0.0
S,ADAPT,7,6.0,2026-05,13,69930.0,-60070.0,53.792307692307695,3,0.0,0.0,10,69930.0,-30070.0,69.93
S,ADAPT,7,6.0,2026-06,11,69230.0,-40770.0,62.93636363636364,2,0.0,0.0,9,69230.0,-20770.0,76.92222222222222
S,ADAPT,7,6.5,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,7,6.5,2026-05,10,69930.0,-30070.0,69.93,3,0.0,0.0,7,69930.0,-70.0,99.9
S,ADAPT,7,6.5,2026-06,8,69230.0,-10770.0,86.5375,2,0.0,0.0,6,69230.0,9230.0,115.38333333333334
S,ADAPT,7,7.0,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,7,7.0,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,7,7.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,7,7.5,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,7,7.5,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,7,7.5,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,7,8.0,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,7,8.0,2026-05,6,0.0,-60000.0,0.0,3,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,7,8.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,7,8.5,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,7,8.5,2026-05,6,0.0,-60000.0,0.0,3,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,7,8.5,2026-06,6,88550.00000000001,28550.000000000015,147.58333333333337,2,0.0,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006
S,ADAPT,7,9.0,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,7,9.0,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,9.0,2026-06,5,0.0,-50000.0,0.0,2,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,7,9.5,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,7,9.5,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,9.5,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,10.0,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,7,10.0,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,10.0,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,10.5,2026-04,9,288470.0,198470.0,320.52222222222224,5,288470.0,576.94,4,0.0,-40000.0,0.0
S,ADAPT,7,10.5,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,10.5,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,7,11.0,2026-04,8,288470.0,208470.0,360.5875,5,288470.0,576.94,3,0.0,-30000.0,0.0
S,ADAPT,7,11.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,11.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,11.5,2026-04,8,288470.0,208470.0,360.5875,5,288470.0,576.94,3,0.0,-30000.0,0.0
S,ADAPT,7,11.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,11.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,12.0,2026-04,7,288470.0,218470.0,412.1,5,288470.0,576.94,2,0.0,-20000.0,0.0
S,ADAPT,7,12.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,12.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,12.5,2026-04,7,288470.0,218470.0,412.1,5,288470.0,576.94,2,0.0,-20000.0,0.0
S,ADAPT,7,12.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,12.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,13.0,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,7,13.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,13.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,13.5,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,7,13.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,13.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,14.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,7,14.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,14.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,14.5,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,7,14.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,14.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,15.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,7,15.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,7,15.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,5.0,2026-04,16,288470.0,128470.0,180.29375,5,288470.0,576.94,11,0.0,-110000.0,0.0
S,ADAPT,8,5.0,2026-05,17,120080.0,-49920.0,70.63529411764706,3,0.0,0.0,14,120080.0,-19920.0,85.77142857142857
S,ADAPT,8,5.0,2026-06,13,100870.00000000001,-29129.999999999985,77.59230769230771,2,0.0,0.0,11,100870.00000000001,-9129.999999999985,91.70000000000002
S,ADAPT,8,5.5,2026-04,15,288470.0,138470.0,192.31333333333333,5,288470.0,576.94,10,0.0,-100000.0,0.0
S,ADAPT,8,5.5,2026-05,15,69930.0,-80070.0,46.62,3,0.0,0.0,12,69930.0,-50070.0,58.275
S,ADAPT,8,5.5,2026-06,11,57960.00000000001,-52039.99999999999,52.6909090909091,2,0.0,0.0,9,57960.00000000001,-32039.999999999993,64.4
S,ADAPT,8,6.0,2026-04,14,288470.0,148470.0,206.05,5,288470.0,576.94,9,0.0,-90000.0,0.0
S,ADAPT,8,6.0,2026-05,13,69930.0,-60070.0,53.792307692307695,3,0.0,0.0,10,69930.0,-30070.0,69.93
S,ADAPT,8,6.0,2026-06,11,69230.0,-40770.0,62.93636363636364,2,0.0,0.0,9,69230.0,-20770.0,76.92222222222222
S,ADAPT,8,6.5,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,8,6.5,2026-05,10,69930.0,-30070.0,69.93,3,0.0,0.0,7,69930.0,-70.0,99.9
S,ADAPT,8,6.5,2026-06,8,69230.0,-10770.0,86.5375,2,0.0,0.0,6,69230.0,9230.0,115.38333333333334
S,ADAPT,8,7.0,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,8,7.0,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,8,7.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,8,7.5,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,8,7.5,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,8,7.5,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,8,8.0,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,8,8.0,2026-05,6,0.0,-60000.0,0.0,3,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,8,8.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,8,8.5,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,8,8.5,2026-05,6,0.0,-60000.0,0.0,3,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,8,8.5,2026-06,6,88550.00000000001,28550.000000000015,147.58333333333337,2,0.0,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006
S,ADAPT,8,9.0,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,8,9.0,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,9.0,2026-06,5,0.0,-50000.0,0.0,2,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,8,9.5,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,8,9.5,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,9.5,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,10.0,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,8,10.0,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,10.0,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,10.5,2026-04,9,288470.0,198470.0,320.52222222222224,5,288470.0,576.94,4,0.0,-40000.0,0.0
S,ADAPT,8,10.5,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,10.5,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,8,11.0,2026-04,8,288470.0,208470.0,360.5875,5,288470.0,576.94,3,0.0,-30000.0,0.0
S,ADAPT,8,11.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,11.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,11.5,2026-04,8,288470.0,208470.0,360.5875,5,288470.0,576.94,3,0.0,-30000.0,0.0
S,ADAPT,8,11.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,11.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,12.0,2026-04,7,288470.0,218470.0,412.1,5,288470.0,576.94,2,0.0,-20000.0,0.0
S,ADAPT,8,12.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,12.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,12.5,2026-04,7,288470.0,218470.0,412.1,5,288470.0,576.94,2,0.0,-20000.0,0.0
S,ADAPT,8,12.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,12.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,13.0,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,8,13.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,13.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,13.5,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,8,13.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,13.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,14.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,8,14.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,14.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,14.5,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,8,14.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,14.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,15.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,8,15.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,8,15.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,5.0,2026-04,16,288470.0,128470.0,180.29375,5,288470.0,576.94,11,0.0,-110000.0,0.0
S,ADAPT,9,5.0,2026-05,17,120080.0,-49920.0,70.63529411764706,3,0.0,0.0,14,120080.0,-19920.0,85.77142857142857
S,ADAPT,9,5.0,2026-06,13,100870.00000000001,-29129.999999999985,77.59230769230771,2,0.0,0.0,11,100870.00000000001,-9129.999999999985,91.70000000000002
S,ADAPT,9,5.5,2026-04,15,288470.0,138470.0,192.31333333333333,5,288470.0,576.94,10,0.0,-100000.0,0.0
S,ADAPT,9,5.5,2026-05,15,69930.0,-80070.0,46.62,3,0.0,0.0,12,69930.0,-50070.0,58.275
S,ADAPT,9,5.5,2026-06,11,57960.00000000001,-52039.99999999999,52.6909090909091,2,0.0,0.0,9,57960.00000000001,-32039.999999999993,64.4
S,ADAPT,9,6.0,2026-04,14,288470.0,148470.0,206.05,5,288470.0,576.94,9,0.0,-90000.0,0.0
S,ADAPT,9,6.0,2026-05,13,69930.0,-60070.0,53.792307692307695,3,0.0,0.0,10,69930.0,-30070.0,69.93
S,ADAPT,9,6.0,2026-06,11,69230.0,-40770.0,62.93636363636364,2,0.0,0.0,9,69230.0,-20770.0,76.92222222222222
S,ADAPT,9,6.5,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,9,6.5,2026-05,10,69930.0,-30070.0,69.93,3,0.0,0.0,7,69930.0,-70.0,99.9
S,ADAPT,9,6.5,2026-06,8,69230.0,-10770.0,86.5375,2,0.0,0.0,6,69230.0,9230.0,115.38333333333334
S,ADAPT,9,7.0,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,9,7.0,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,9,7.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,9,7.5,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,9,7.5,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,9,7.5,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,9,8.0,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,9,8.0,2026-05,6,0.0,-60000.0,0.0,3,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,9,8.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,9,8.5,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,9,8.5,2026-05,6,0.0,-60000.0,0.0,3,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,9,8.5,2026-06,6,88550.00000000001,28550.000000000015,147.58333333333337,2,0.0,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006
S,ADAPT,9,9.0,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,9,9.0,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,9.0,2026-06,5,0.0,-50000.0,0.0,2,0.0,0.0,3,0.0,-30000.0,0.0
S,ADAPT,9,9.5,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,9,9.5,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,9.5,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,10.0,2026-04,10,288470.0,188470.0,288.47,5,288470.0,576.94,5,0.0,-50000.0,0.0
S,ADAPT,9,10.0,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,10.0,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,10.5,2026-04,9,288470.0,198470.0,320.52222222222224,5,288470.0,576.94,4,0.0,-40000.0,0.0
S,ADAPT,9,10.5,2026-05,4,0.0,-40000.0,0.0,3,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,10.5,2026-06,3,0.0,-30000.0,0.0,2,0.0,0.0,1,0.0,-10000.0,0.0
S,ADAPT,9,11.0,2026-04,8,288470.0,208470.0,360.5875,5,288470.0,576.94,3,0.0,-30000.0,0.0
S,ADAPT,9,11.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,11.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,11.5,2026-04,8,288470.0,208470.0,360.5875,5,288470.0,576.94,3,0.0,-30000.0,0.0
S,ADAPT,9,11.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,11.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,12.0,2026-04,7,288470.0,218470.0,412.1,5,288470.0,576.94,2,0.0,-20000.0,0.0
S,ADAPT,9,12.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,12.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,12.5,2026-04,7,288470.0,218470.0,412.1,5,288470.0,576.94,2,0.0,-20000.0,0.0
S,ADAPT,9,12.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,12.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,13.0,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,9,13.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,13.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,13.5,2026-04,6,288470.0,228470.0,480.78333333333336,5,288470.0,576.94,1,0.0,-10000.0,0.0
S,ADAPT,9,13.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,13.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,14.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,9,14.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,14.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,14.5,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,9,14.5,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,14.5,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,15.0,2026-04,5,288470.0,238470.0,576.94,5,288470.0,576.94,0,0.0,0.0,
S,ADAPT,9,15.0,2026-05,3,0.0,-30000.0,0.0,3,0.0,0.0,0,0.0,0.0,
S,ADAPT,9,15.0,2026-06,2,0.0,-20000.0,0.0,2,0.0,0.0,0,0.0,0.0,
S,ADAPT,10,5.0,2026-04,16,288470.0,128470.0,180.29375,5,288470.0,576.94,11,0.0,-110000.0,0.0
S,ADAPT,10,5.0,2026-05,17,120080.0,-49920.0,70.63529411764706,3,0.0,0.0,14,120080.0,-19920.0,85.77142857142857
S,ADAPT,10,5.0,2026-06,13,100870.00000000001,-29129.999999999985,77.59230769230771,2,0.0,0.0,11,100870.00000000001,-9129.999999999985,91.70000000000002
S,ADAPT,10,5.5,2026-04,15,288470.0,138470.0,192.31333333333333,5,288470.0,576.94,10,0.0,-100000.0,0.0
S,ADAPT,10,5.5,2026-05,15,69930.0,-80070.0,46.62,3,0.0,0.0,12,69930.0,-50070.0,58.275
S,ADAPT,10,5.5,2026-06,11,57960.00000000001,-52039.99999999999,52.6909090909091,2,0.0,0.0,9,57960.00000000001,-32039.999999999993,64.4
S,ADAPT,10,6.0,2026-04,14,288470.0,148470.0,206.05,5,288470.0,576.94,9,0.0,-90000.0,0.0
S,ADAPT,10,6.0,2026-05,13,69930.0,-60070.0,53.792307692307695,3,0.0,0.0,10,69930.0,-30070.0,69.93
S,ADAPT,10,6.0,2026-06,11,69230.0,-40770.0,62.93636363636364,2,0.0,0.0,9,69230.0,-20770.0,76.92222222222222
S,ADAPT,10,6.5,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,10,6.5,2026-05,10,69930.0,-30070.0,69.93,3,0.0,0.0,7,69930.0,-70.0,99.9
S,ADAPT,10,6.5,2026-06,8,69230.0,-10770.0,86.5375,2,0.0,0.0,6,69230.0,9230.0,115.38333333333334
S,ADAPT,10,7.0,2026-04,12,288470.0,168470.0,240.39166666666668,5,288470.0,576.94,7,0.0,-70000.0,0.0
S,ADAPT,10,7.0,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,10,7.0,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
S,ADAPT,10,7.5,2026-04,11,288470.0,178470.0,262.24545454545455,5,288470.0,576.94,6,0.0,-60000.0,0.0
S,ADAPT,10,7.5,2026-05,9,0.0,-90000.0,0.0,3,0.0,0.0,6,0.0,-60000.0,0.0
S,ADAPT,10,7.5,2026-06,8,88550.00000000001,8550.000000000015,110.68750000000003,2,0.0,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337
